id,replyCount,likeCount,publishedAt,text,translation,authorName,authorChannelId,authorChannelUrl,isReply,isReplyTo,isReplyToName,,Pro-Hamas,Pro-Israel,Media Criticism,Anti-Israel,Anti-Hamas,Jihad Discourse,Critisim Other Arab States,,Support for Media
UgyAgXm5FrDtx5NzkYZ4AaABAg,1,4,2023-10-09 18:00:26,تحيا فلسطين حره عربيه.سلامات اهلنا في فلسطين الحبيبه.اخوكم من العراق,"Long live a free and Arab Palestine. Greetings to our people in our beloved Palestine, your brother from Iraq.",@user-eo8di1zd7v,UCescUV_xyGJJarGgEh8KuCw,http://www.youtube.com/@user-eo8di1zd7v,0,,,,1,,,,,,,,
UgyAgXm5FrDtx5NzkYZ4AaABAg.9veVDd6MAhy9vjo66gZCZr,NA,0,2023-10-11 19:30:22,"IRAQUE? UM POVO QUE SOFROU NAS MÃOS DE UM DITADOR POR DÉCADAS E NÃO TEVE INTELIGÊNCIA, NEM FORÇA PRA TIRA-LO DO PODER, O QUE ESPERAR DE GENTE ASSIM? CLARAMENTE FICAM DO LADO DE QM DECAPTA BEBÊS, QM PENSA ASSIM NÃO É GENTE!","IRAQUE? UM POVU QUE SOFROU NAS MÃOS DE UM DÉTADAS POR DÉCADAS E NÃO TEVE INTELIGÊNCIA, NEM FORÇA PRA TIRA-LO DO PODER, O QUE ESPERAR DE GENTE ASSIM? CLARAMENTE FICAM DO LADO DE QM DECAPTA BEBÊS, QM PENSA ASSIM NÃO É GENTE!",@mauboncall,UChUv3-YEKHSbBZJL3qJ2abw,http://www.youtube.com/@mauboncall,1,UgyAgXm5FrDtx5NzkYZ4AaABAg,@user-eo8di1zd7v,,,,,,,,,,
UgxD15yWrD7_qjsOgaB4AaABAg,0,0,2023-10-09 17:56:32,والله الخيانة الكبرى من حكام العرب,"By God, the great betrayal of the Arab rulers",@gaming43447,UCdlEL1I2ISxNzgX1yzhOmBQ,http://www.youtube.com/@gaming43447,0,,,,,,,,,,1,,
UgxpSFW6poMEAJpkN9B4AaABAg,0,0,2023-10-09 17:56:06,اللهم نصرك ومددا من عندك ربنا ..اللهم انصر اخواننا الفلسطينيين نصر عزيز مقتدر,"Oh God, your victory and support from you, our Lord, O God, give our Palestinian brothers a dear and mighty victory.",@maalahaelhamel1506,UChEnhP4s-X11rQHseb5NCSw,http://www.youtube.com/@maalahaelhamel1506,0,,,,1,,,,,,,,
UgycacRqpEHxXC6iLMp4AaABAg,0,0,2023-10-09 17:45:08,"Плоха подготовка при обстрелов ракетами надо было в начале разбрызгать бензин сверху атмосфере,а потом взорвать это бензин.А другие ракеты должны распылять фольгу от 1 квадратных миллиметров до 5 квадратных миллиметров и 3Ar2IO,3Ar2NO.Эфект ПВО не будет видеть объекты а взрыв вакуумный от горение бензина.","The program is suitable for those who want to buy a lot of food, and before that it is necessary to choose the best option for this.The device can be used to purchase the product from 1 квадратных миллиметеров to 5 квадратных милиметеров and 3Ar2IO,3Ar2NO.ЭPВО does not have the ability to purchase a license to use the device on a mobile phone on the territory of the country.",@user-rq3gm8qu6k,UCGhvurWn-otp5N-sB6GXY7w,http://www.youtube.com/@user-rq3gm8qu6k,0,,,,,,,,,,,,
Ugzb6cc3CHbkhgLgXml4AaABAg,0,0,2023-10-09 16:24:07,اقصفوهم وهجموعليهم من مصر وسوريا ولبنان والاردن والعرب يكونومساعدين معهم والنصرللجميع العرب والمسلمين والعالم وصحاب الانسانيه اتقلوبن يامين نتن ياهو واسروكل الاسرايليين,"Bomb them and all of them from Egypt, Syria, Lebanon, Jordan and the Arabs to be with them, and victory for all Arabs, Muslims, the world and the people of humanity.",@user-qw5pi2eq7i,UCN35gG4cXn8gW6C_-bVrcog,http://www.youtube.com/@user-qw5pi2eq7i,0,,,,1,,,1,,,,,
UgyJ1L9PXO24yp-HIrt4AaABAg,0,0,2023-10-09 16:19:15,يمكنكم الأن بتسمية حكام العرب بي بنو اسرائيل الصغار,You can now call the Arab rulers the Little Israelites.,@zahri8500,UCCogLOWaYjTFMVwzeOoPuoA,http://www.youtube.com/@zahri8500,0,,,,,,,,,,1,,
UgxUouR8RlZCcCfWYuF4AaABAg,0,0,2023-10-09 16:08:58,السلام عليكم عجبا كيف لادمغتنا استوعاب فكرة الطوفان الاقصي بالدراجات النارية............. اسمعو في التوقيت التالي 0:43 الاستحمار العقلي!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,"Peace be upon you, how can our brains comprehend the idea of the ultimate motorcycle flood............. Listen at 0:43 for the next 0:43 of mental assimilation. !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",@user-qk8iw8qe4l,UCXlQ1ORJ98fInIr6Kh1JFzA,http://www.youtube.com/@user-qk8iw8qe4l,0,,,,,,,,,,,,
UgyOA3TQCJuTP2TkLnJ4AaABAg,0,0,2023-10-09 15:25:58,"You are pro Hamas, nobody believes in your propaganda.","You are pro Hamas, nobody believes in your propaganda.",@pareekbhanwarlal67,UCYxLBc6IbrUghVk2naHR-Aw,http://www.youtube.com/@pareekbhanwarlal67,0,,,,,,1,,,,,,
UgylJ9kXX6j4P2m-ptB4AaABAg,0,0,2023-10-09 14:24:21,من مر صدفة فَليصلي على النبي وأله ﷺ 🍃😊😊,"Whoever passes by, pray for the Prophet and his family 🍃😊😊😊😊",@diya178,UCU4ZEn5iP5aUmeagHBWkC_w,http://www.youtube.com/@diya178,0,,,,1,,,,,,,,
Ugx643u47cRkyUtBFbR4AaABAg,0,0,2023-10-09 14:12:39,🤲🤲🤲🤲🤲🇹🇳🇧🇩🇪🇬🇷🇺🇶🇦🇧🇭🇩🇿🇱🇾🇸🇦💔🤲,🤲🤲🤲🤲🤲🇹🇳🇧🇩🇪🇬🇷🇺🇶🇦🇧🇭🇩🇿🇱🇾🇸🇦💔🤲,@chaoukifalah8004,UCny5lbmiKcbwdBEbrYq-Uyw,http://www.youtube.com/@chaoukifalah8004,0,,,,1,,,,,,,,
UgzEZ87nKzUNYrDZpUN4AaABAg,0,0,2023-10-09 14:02:21,لاخوف ولاتراجع ولاتوقف بعد ان فتحت ابواب الحرب حفظ الله شعبنا الفلسطينى ان الله معكم والنصر حليفكم,"There is no fear, no retreat, and no stopping after the doors of war have been opened, God save our Palestinian people, God is with you, and victory is your ally.",@hm7e1e7d,UCuME6sWAuFW2b1rNY8u8Tag,http://www.youtube.com/@hm7e1e7d,0,,,,1,,,,,,,,
Ugz9gKRZFcUPanDa03p4AaABAg,0,0,2023-10-09 14:00:52,ماشاء الله وتبارك الله علي رجال المقاومة البواسل الشجعان أثلجتم الصدور وعمت الأفراح الشعوب العربية والإسلامية والعمليات الفدائية البطولية الإستشهادية والتي قمتهم بها ستخلدها التاريخ آللهم إحفظ أهلنا في فلسطين الحبيبة وقويهم وسدد خطاهم ورميهم ودمر الصهاينة ومن يعاونهم في كل مكان يارب العالمين 🤲🤲🤲🇵🇸✌️👍👌🙏🇵🇸😘🙏🌹😍🙏,"Masha Allah and God bless the brave and courageous men of the resistance, you have warmed the hearts of the Arab and Islamic peoples, and the heroic and martyrdom operations that they have carried out will be immortalized in history. God save our people in our beloved Palestine, strengthen them, guide their steps and throws, and destroy the Zionists and those who support them everywhere, Lord of the Worlds 🤲🤲🤲🤲🤲🇵🇸✌️👍👌🙏🇵🇸😘🙏🌹😍😍🙏🙏",@abomoali5846,UCx8LS-OKzTJDMsIwMAUoOsw,http://www.youtube.com/@abomoali5846,0,,,,1,,,,,,,,
UgyFwOLZmkWz31IEFL14AaABAg,0,0,2023-10-09 13:48:12,انتقاما للجزيرة شيرين ابو عاقلة,Al Jazeera's Shirin Abu Aqla,@magrebraistyle9333,UC9hk80szHY9crZwbe90jcQQ,http://www.youtube.com/@magrebraistyle9333,0,,,,,,,,,,,,
Ugya1LABZIYZtX6CFwd4AaABAg,0,7,2023-10-09 13:10:32,تحياتي من مصر الجميلة الي فلسطين الحبيبة ،⁦🇪🇬⁩⁦🇪🇬⁩⁦🇪🇬⁩⁦🇪🇬⁩,Greetings from beautiful Egypt to beloved Palestine. 🇪🇬🇪🇬🇪🇬🇪🇬,@helenjonasaan1723,UCm5sKSec-DUQ4eMxZHDRKMA,http://www.youtube.com/@helenjonasaan1723,0,,,,1,,,,,,,,
UgyNRhL7NaEth2S1oN54AaABAg,0,0,2023-10-09 12:51:46,اذا كان حب فلسطين جريمة فنحن كلنا مجرمون .,"If loving Palestine is a crime, then we are all criminals.",@mefa8889,UCnk-0TN85dKlSXk9WavnF3w,http://www.youtube.com/@mefa8889,0,,,,1,,,,,,,,
UgwviO6WE9PcAiqXrXd4AaABAg,0,0,2023-10-09 12:32:39,الاعلام العربي الصهيوني ضد الاسلام,Arab-Zionist media against Islam,@billelbenmakhlouf,UC6Mq-TobtrbeWWk5-qX5J3w,http://www.youtube.com/@billelbenmakhlouf,0,,,,,,1,,,,,,
UgyuMWyUVvMTq884o-14AaABAg,0,0,2023-10-09 12:20:33,You take hostages. You pay w your existence. You will be blown to oblivion.,You take hostages. You pay w your existence. You will be blown to oblivion.,@beatstreet570,UCedPXl1IBjY7iiLaeb_qnww,http://www.youtube.com/@beatstreet570,0,,,,,,,,,,,,
UgwQR8ykY_Ef3rsTkE14AaABAg,0,0,2023-10-09 12:14:30,صهاينة العرب لا تخذلوا اخواننا الفلسطينين الدور جاي عليكم إن لم تصحوا,"Zionist Arabs, don't fail our Palestinian brothers, it's your turn if you don't wake up.",@user-rf4vz7td1x,UC1snaQzcsvAk5-szCA9vNmg,http://www.youtube.com/@user-rf4vz7td1x,0,,,,1,,,,,,,,
UgzsMu8AsVDqMw58RJB4AaABAg,0,1,2023-10-09 12:03:26,ألله يهلكك ابن زايد آل نهيان ايها العميل الماسوني ستدور الدنيا وسوف تطلبون السلامه و لاتجدونها يابني صهيون لعنكم ألله واخزاكم في الدنيا والآخرة يااتباع ابليس وجنوده ستدور الدنيا وسوف تطلبون السلامه و لاتجدونها يابني صهيون,"The world will revolve around you, and you will ask for safety, but you will not find it, O children of Zion, may God curse you and disgrace you in this world and the next, O followers of Satan and his soldiers, the world will revolve around you, and you will ask for safety, but you will not find it, O children of Zion.",@user-nf4pz8lk6j,UCX3ZUYp-vvdSig9p17NG1sg,http://www.youtube.com/@user-nf4pz8lk6j,0,,,,,,,1,,,,,
Ugw7Hj9rtKQK8yqeg9l4AaABAg,0,0,2023-10-09 11:56:07,كل العرب خونة لبعضهم من يتكلم على فلسطين فليدعمهم كما تدعم امريكا إسرائيل,"All Arabs are traitors to each other, whoever talks about Palestine, let him support them as America supports Israel",@omarlakhdim2314,UCcPKQzx9Ms9bN-tmmwEy7-A,http://www.youtube.com/@omarlakhdim2314,0,,,,,,,,,,,,
Ugzk0VwZP2uX4rnyhL94AaABAg,0,0,2023-10-09 11:52:32,احد الاسباب ودافع الإسرائيلين من قصف غزة وغيرها هو تواطأ الانضمة العربية,One of the reasons and motivation for the Israelis to bomb Gaza and others is the complicity of the Arab League,@user-yr8gl7kp4q,UCcxZ2niw-0QhZpC-hXX-Yaw,http://www.youtube.com/@user-yr8gl7kp4q,0,,,,,,,1,,,1,,
Ugx6PWMHWYUwZW_oT8d4AaABAg,0,0,2023-10-09 11:44:12,اللهم انصر المقاومين الابطال هم يدافعون على ارضهم وعرض المسلمين أقول هذا لخونة العرب من الامارتيين تفو عليكم وعلى المخزن المغربي تفو عليكم ممالك.... العار تحية لاخواننا الفلسطينيين من الجزائر,"I say this to the traitors of the Arabs from the Emiratis, I say to you and the Moroccan Makhzen, I say to you kingdoms..... Shame, greetings to our Palestinian brothers from Algeria",@rafikaabid7535,UCln9g7oO-HZVhuBLKYkCtwg,http://www.youtube.com/@rafikaabid7535,0,,,,,,,,,,1,,
Ugx7dx1iL1BlGDBFZhR4AaABAg,0,0,2023-10-09 11:36:08,Если у меня было два выбора либо зашишай своя родина либо зашишай своя религия . Я пойду за свою религию 🇵🇸 потому что там война за религия и я пойду туда в Палестине ☪️🤲🤍👆 .Кокда у тебя есть религия ☪️ любая земля для тебе страна .,This is a great way to get a taste of what it's like to live in the U.S. It's also a great way to get a taste of what it's like to live in the U.S. in the U.S. I'm a fan of the game at 🇵🇸 in case you're interested in the game and I'm going to play it in the movie ☪️🤲🤍👆. The game is a great way to get a taste of what it's like to play the game ☪️ любая земля земля длятестания страния .,@firdavs7763,UCQkLUlmZKKDyJ97kEusYFQw,http://www.youtube.com/@firdavs7763,0,,,,,,,,,,,,
Ugxs3OKTV---I4cBjb14AaABAg,0,7,2023-10-09 11:34:14,من اليمن .. دمنا وأرواحنا فدا للأقصى ولكل شبر من فلسطين,From Yemen. Our blood and souls are for Al-Aqsa and every inch of Palestine,@user-vi7ce8ut7b,UCnwzskjZ_wh_Rzct3KSaxhA,http://www.youtube.com/@user-vi7ce8ut7b,0,,,,,,,,,,,,
UgxXf6utDJN4EwfE_1F4AaABAg,0,1,2023-10-09 11:20:51,عندما دخلو المستوطنات لماذا لم يأخذو الدبابات و يقصفو بها,"When they entered the settlements, why didn't they take the tanks and bomb them?",@IdanPark-vy4ms,UCUXVI19Tj3gOx64_sYAH3Ew,http://www.youtube.com/@IdanPark-vy4ms,0,,,,,,,,,,,,
UgzAzVS2m2nCbtEX03h4AaABAg,0,0,2023-10-09 10:10:27,بروح بدم نفديك يال الاقصى,"Al-Aqsa, in spirit and in blood.",@user-fv1le5xw2r,UCANAdwwb01nn480_jpnIFDg,http://www.youtube.com/@user-fv1le5xw2r,0,,,,1,,,,,,,,
UgxXAfx6H15SAtfydjR4AaABAg,0,0,2023-10-09 10:02:34,بايدن كان شجاع و قالها بانه يدعم اكيان الصوص اما ملوك و رؤساء العرب ليس لهم الشجاعة منحطين وراكعين الله يخليهم ويلعنهم,"Biden was brave and said that he supports the Sauce entity, but the Arab kings and presidents do not have the courage and are low and kneeling, God save them and curse them.",@benmammariammar7539,UCzVWrqs7Fq1CL4wEp9T7yPg,http://www.youtube.com/@benmammariammar7539,0,,,,,,,,,,1,,
Ugy5NDT8eJQGiSZkvo54AaABAg,0,0,2023-10-09 09:06:42,تحيا فلسطين حره❤❤❤❤,Long live a free Palestine❤❤❤❤,@bedbed5200,UCKRqeP409aKoWqXuIgxw4hA,http://www.youtube.com/@bedbed5200,0,,,,1,,,,,,,,
UgyVROoB_j064Yn_44R4AaABAg,0,0,2023-10-09 08:54:18,من اذيعون اخبار قولو تم تحرير وماكو شي من فلسطين تابع لسرائيل فلسطين لهله وبس,Those who broadcast news say that Palestine has been liberated and there is no part of Palestine that belongs to Israel.,@rusul_2024,UCB0H8MwXEOQzOX8NqN5ciVg,http://www.youtube.com/@rusul_2024,0,,,,1,,,,,,,,
Ugy-q19LKDJMyoB4v6p4AaABAg,0,0,2023-10-09 08:35:25,ضعوا الاسرى كل واحد منهم في سطح مبنى من المباني المستهدفه وضعوا كميرات لتصوير مباشر حتى يتراجعون عن نسف المبنى .,Put the prisoners on the roof of one of the targeted buildings and set up cameras for live footage until they back down from blowing up the building.,@Ahmedali-fk8cc,UCXNA3ajQAiku2q2uzUHAnaw,http://www.youtube.com/@Ahmedali-fk8cc,0,,,,,,,1,,,,,
UgwMekn4h0UFkemTZYh4AaABAg,0,0,2023-10-09 08:20:14,﴿قاتِلوهُم يُعَذِّبهُمُ اللَّهُ بِأَيديكُم وَيُخزِهِم وَيَنصُركُم عَلَيهِم وَيَشفِ صُدورَ قَومٍ مُؤمِنينَ﴾ [التوبة: ١٤],"\""Fight them, and Allah will punish them with your own hands, disgrace them, give you victory over them, and heal the hearts of the believers\"" [Al-Tawba: 14].",@gmalmansourkasem2550,UCAzFdKbx8gW0VuOzapxDUxw,http://www.youtube.com/@gmalmansourkasem2550,0,,,,1,,,1,,,,,
UgzLp7dQVzm8Ci8Pre94AaABAg,0,0,2023-10-09 08:00:20,الامارات جبناء رئيسه مع شعبه,The UAE is a cowardly president with his own people,@user-yt9xh1nd1d,UCphVnNWJamZdWc5qxGnfONQ,http://www.youtube.com/@user-yt9xh1nd1d,0,,,,,,,,,,1,,
UgxOaKsXuFFt9tmDQSt4AaABAg,0,0,2023-10-09 07:16:07,تحيا الجمهورية الإسلامية الإيرانية راعية المقاومة الإسلامية,"Long live the Islamic Republic of Iran, patron of the Islamic Resistance",@user-ur4dm8hk2k,UCMeEI79Bjn5jEi-9tv-14wg,http://www.youtube.com/@user-ur4dm8hk2k,0,,,,,,,,,,,,
UgxPpPtABhn2rSqDc8h4AaABAg,0,2,2023-10-09 07:07:04,اللهم ارحم شهداء الاقصى و انصر إخواننا في فلسطين و غزة و شل ايدي الصهاينة يا رب العامين,"May God have mercy on the martyrs of Al-Aqsa, and victory for our brothers in Palestine and Gaza, and paralyze the hands of the Zionists.",@FatihaFalaise-gk7ks,UCCf5swOqp2G_xNZob2k2E7A,http://www.youtube.com/@FatihaFalaise-gk7ks,0,,,,1,,,,,,,,
UgwV3xQcTrIrnLAkUmF4AaABAg,0,0,2023-10-09 07:03:22,العدالة لن تسمح بالإرهاب أو العنف الدموي أو القتل أو... محمد يعاقب إرهابيي حماس,"Justice will not allow terrorism, bloody violence, murder or... Muhammad Punishes Hamas Terrorists",@user-ld7xd1xk5c,UCIVd-g90-5BAPLT7RKvyixw,http://www.youtube.com/@user-ld7xd1xk5c,0,,,,,,,,1,,,,
UgzJ9ztwzesEHULHX3Z4AaABAg,0,0,2023-10-09 06:43:41,ইনশাআল্লাহ আমাদের জয় হবে নিশ্চিত,ই্শাশাশাশাশাচি ববববববববববববববববববববা বাশাশাশাচি,@mdagimulislam6291,UC41-eYVZU2FuEOsZ9ECs-pw,http://www.youtube.com/@mdagimulislam6291,0,,,,,,,,,,,,
Ugy5nRyVt2Vbpa8fxid4AaABAg,0,0,2023-10-09 06:12:40,أرجل شعب هم الفلسطينين تحيه الكم من سوريا,"The legs of a people, the Palestinians, salute the quantities from Syria",@oussai,UCXr3gVIyTvzS93LGXBUsbBg,http://www.youtube.com/@oussai,0,,,,,,,,,,,,
UgxJCIwQzN5Yy4yJXp14AaABAg,0,0,2023-10-09 05:49:46,تحية لقناة الجزيرة والذل والعار للعربيه وسكاي نيوز خونة الأمارات,"Al Jazeera, Al Arabiya and Sky News, traitors of the UAE",@AmrAmr-nn7rf,UCK-GakZrtuTOb9JV42R3TLQ,http://www.youtube.com/@AmrAmr-nn7rf,0,,,,,,1,,,,,,
UgzgiV1HD0hSG3C8Bz54AaABAg,0,0,2023-10-09 05:39:14,الهم انصر اخواننا في فلسطين وغزة العزة المرابطين في اكنفي بيت المقدس الهم عليك بي حكم الإمارات المتخدا الموطبعين المنبطحين,"Victory to our brothers in Palestine and Gaza, the proud people who are stationed in Aknafi Beit Al-Maqdis, and victory to the UAE's rulers who are in the hands of the bowing and scraping Emiratis.",@redaunasekkai8463,UCZ4JPhhudbEwgAOpn27tPFg,http://www.youtube.com/@redaunasekkai8463,0,,,,1,,,,,,,,
UgwUv610w-wzp8WalFp4AaABAg,0,0,2023-10-09 05:33:23,🇲🇾❤️🇵🇸,🇲🇾❤️🇵🇸,@nonskomusic4651,UCUEXwLxdgQWv0iBJEmBWc4A,http://www.youtube.com/@nonskomusic4651,0,,,,,,,,,,,,
UgxCKW5U3VEpiyvCZhV4AaABAg,0,0,2023-10-09 04:49:44,Prevention is better than cure❤🇧🇩,Prevention is better than cure❤🇧🇩,@kauserahmed9820,UCYDnv0yZ7HREkInApK8JQng,http://www.youtube.com/@kauserahmed9820,0,,,,,,,,,,,,
UgzrSKTI7VxscsndY5F4AaABAg,0,0,2023-10-09 04:48:48,Arab munafek leaders shame on you 😡,Arab munafek leaders shame on you 😡,@kauserahmed9820,UCYDnv0yZ7HREkInApK8JQng,http://www.youtube.com/@kauserahmed9820,0,,,,,,,,,,1,,
UgzrX7vdC5tk7l11CW94AaABAg,0,0,2023-10-09 04:23:31,الدوله الوحيده التي تحسه مع أهل فلسطين هيا اليمن 🇾🇪,The only country that feels for the people of Palestine is Yemen 🇾🇪,@user-qm8nl9ze7l,UCVFzfvfGvB0byP3A94tljPg,http://www.youtube.com/@user-qm8nl9ze7l,0,,,,1,,,,,,,,
Ugx219VKP8rh1MKAlxR4AaABAg,0,0,2023-10-09 04:20:25,دول.الخليج.العربي.هم.جبناء.لانهم.اتو.بامريكا.الى.العراق.وتدميرة.لان.العراق.كان.اسراسيل.تخاف.منه,The Gulf Arab states are cowards because they brought America into Iraq and destroyed it because Iraq was what Israel was afraid of.,@user-lb2zc6nc4o,UCs2dt3vQ4xk0BhpDy_N7Qrg,http://www.youtube.com/@user-lb2zc6nc4o,0,,,,,,,,,,1,,
Ugw7NALQpRMFOFoN0uN4AaABAg,0,0,2023-10-09 04:06:18,Muslims can never live with peace... Impossible....,Muslims can never live with peace... Impossible....,@VIKASHKUMAR-mc2ih,UCSeSCK4d7u-GEIIgDwL-COw,http://www.youtube.com/@VIKASHKUMAR-mc2ih,0,,,,,,,,1,,,,
UgzR0kzoPNyAmYEFToh4AaABAg,0,0,2023-10-09 03:50:25,أبطاااااااااااااااال,Abtaal,@itoldyou7887,UCCtVQ5e56iWxNFZHhrDGONw,http://www.youtube.com/@itoldyou7887,0,,,,,,,,,,,,
UgxfmJOfTH2hVJNFhVZ4AaABAg,0,2,2023-10-09 03:49:55,الشعب العراقي معكم يا إخوتنا في فلسطين نصركم الله بحق الحسين,"The Iraqi people are with you, our brothers in Palestine.",@mohammedalrekaby566,UCXOXbd2EMCt0D1iByoCA-ww,http://www.youtube.com/@mohammedalrekaby566,0,,,,1,,,,,,,,
UgzJ9BeVqQZiMjiRHDZ4AaABAg,0,0,2023-10-09 03:38:09,اخ لو صدام عايش جان ساندكم ابقوى جيش في العالم وجان شكر اخرائيل,"Brother, if Saddam had lived, the most powerful army in the world would have supported you and thanked Israel.",@user-wv4ro1yn9t,UC_ubkGcvBFG2m_EGojjIeMg,http://www.youtube.com/@user-wv4ro1yn9t,0,,,,1,,,,,,,,
UgzCupgcEiSynxVS-bl4AaABAg,0,0,2023-10-09 03:26:06,❤,❤,@samerlahham5186,UCn0ndy3jbHy6J4A7BeCIv9Q,http://www.youtube.com/@samerlahham5186,0,,,,,,,,,,,,
UgxjKwDYBOnuA0onwgx4AaABAg,0,0,2023-10-09 03:20:04,الى جهاااااد يامسلمين خلونا نحرر اقصى,"Jihad, Muslims, let's liberate Al-Aqsa",@smrasesp7497,UC0dB_dRY3amZ1kxeOydVShQ,http://www.youtube.com/@smrasesp7497,0,,,,1,,,,,,,,
UgzOBVOKCFavNglRM1B4AaABAg,0,6,2023-10-09 02:32:14,اللهم احفظ فلسطين واهلها شبابها ونساؤها واطفالها،،،،اللهم احفظهم بعينك التى لا تنام،،،،،،,"May God protect Palestine and its people, its youth, women and children،،،، God protect them with your eye that does not sleep،،،،،،",@user-zh7lu5ym4z,UCJDouwTH22LpboYywA3zcEA,http://www.youtube.com/@user-zh7lu5ym4z,0,,,,1,,,,,,,,
UgyFR1oPWA802cBzJh14AaABAg,0,0,2023-10-09 02:08:17,هل يعقل ان المقاومة تقوم بتفجير الجدار بدون ان يسمع جنود اليهود صوت الانفجارات مع ان الثكنة العسكرية قريبة جدا. من موقع الجدار ثم تفجير الابراج المليئة بمعدات اتصال التي اذا خربت علم من مركز الاتصالات ان البرج خرب والعسكر لم يقوموا بشيء؟ قد تكون خدعة يهودية لاخذ الشرعية الدولية وتنفيذ مخططها وهو القضاء ة بالكامل على غزة كما فعل بوش الابن مع العراق وافغانستان. فتركت لهم الطريق واسعا وبدون ادنى تدخل عسكري او أمني وكان البلدات كلها في سبات عميق؟,"Is it possible that the resistance is blowing up the wall without the Jewish soldiers hearing the sound of the explosions, even though the military barracks are very close. It may be a Jewish trick to take international legitimacy and implement its plan, which is to completely eliminate Gaza, as Bush Jr. did with Iraq and Afghanistan. So I left the way wide open for them without any military or security intervention, and all the towns were in deep slumber?",@houcinebensaid6897,UCV9Kwz0vRFEnljjD9vJeFZg,http://www.youtube.com/@houcinebensaid6897,0,,,,,,,1,,,,,
UgyoIPv8ahPjF2t442V4AaABAg,0,0,2023-10-09 01:46:01,عاااااشت فلسطين حره عربيه ❤❤,Long live a free Arab Palestine ❤❤❤,@user-wo3yd6wj4q,UC9laRefQrSrfIKgYjwlwizg,http://www.youtube.com/@user-wo3yd6wj4q,0,,,,1,,,,,,,,
UgxvgeNpywq_TGy85q54AaABAg,0,0,2023-10-09 01:12:41,انا يمني مجاهد في فلسطين عمري 30سنه دعواتكم ليا,I am a 30-year-old Yemeni mujahid in Palestine.,@user-bw7ru9vb7d,UC_CpOhU6gtRONgWyAR72dpQ,http://www.youtube.com/@user-bw7ru9vb7d,0,,,,1,,,,,,,,
UgxxMNCzeIV5UlCR2QF4AaABAg,0,4,2023-10-09 00:49:02,تحيا فلسطين العزة والكرامة,Long live the pride and dignity of Palestine,@user-lh2qg5uc3y,UCu9Ao4XytgaXTlINhkG66DA,http://www.youtube.com/@user-lh2qg5uc3y,0,,,,1,,,,,,,,
Ugya7z36ckVYgPysYPt4AaABAg,0,0,2023-10-09 00:35:49,هذا ارهاب وليس قوة,"This is terrorism, not power.",@fikrtop9968,UCjumHHmtLQjelwrgBXv2qrg,http://www.youtube.com/@fikrtop9968,0,,,,,,,,1,,,,
UgwVig4nrW6NRwOtpKh4AaABAg,0,0,2023-10-09 00:35:15,سجل يا تاريخ، اخواننا في فلسطين يسطرون ملحمة السابع من أكتوبر 2023،والخزي والعار للمطبعين,"Record, history, our brothers in Palestine are writing the epic of October 7, 2023, and shame and disgrace to the normalizers",@rainatube82,UCZivSPZRc0HxC18Zzx9Fo5Q,http://www.youtube.com/@rainatube82,0,,,,1,,,1,,,1,,
